,Seats,Engine_(CC),Power_(bhp),Mileage_(kmpl),Brand,Year,Kilometers_Driven,Fuel_Type,Tranmission,Owner_Type,Price_(Lacs)
3647,5,1186.0,73.97,25.4,Hyundai,2017,60500.0,Diesel,Manual,First,35.36
3648,5,1199.0,88.7,19.0,Honda,2017,17978.0,Petrol,Automatic,First,44.76
3649,5,1405.0,70.0,17.0,Tata,2008,131500.0,Diesel,Manual,First,6.44
3650,5,1399.0,67.0,17.8,Ford,2013,123000.0,Diesel,Manual,Second,28.66
3651,5,1248.0,88.5,25.1,Maruti,2016,45296.0,Diesel,Manual,First,45.02
3652,5,1586.0,104.68,15.6,Maruti,2008,77325.0,Petrol,Manual,First,22.6
3653,5,1197.0,83.1,21.4,Maruti,2018,25858.0,Petrol,Automatic,First,48.56
3654,5,1248.0,73.94,23.2,Maruti,2016,120000.0,Diesel,Manual,First,23.51
3655,5,1582.0,126.24,19.5,Hyundai,2016,22000.0,Diesel,Automatic,First,103.04
3656,5,995.0,62.1,16.2,Chevrolet,2012,11000.0,Petrol,Manual,First,9.02
3657,5,1197.0,81.83,18.6,Hyundai,2017,3900.0,Petrol,Manual,First,41.54
3658,5,1120.0,71.0,24.4,Hyundai,2016,106092.0,Diesel,Manual,First,28.34
3659,5,1199.0,88.7,19.0,Honda,2015,27000.0,Petrol,Automatic,First,38.32
3660,5,1198.0,86.8,19.4,Honda,2013,11000.0,Petrol,Manual,First,25.12
3661,5,2143.0,201.1,13.0,Mercedes-Benz,2016,39753.0,Diesel,Automatic,First,227.2
3662,7,2179.0,153.86,17.6,Tata,2017,39800.0,Diesel,Manual,First,91.77
3663,5,1120.0,71.0,24.4,Hyundai,2017,73000.0,Diesel,Manual,First,28.98
3664,5,1498.0,89.84,22.7,Ford,2015,55000.0,Diesel,Manual,First,48.3
3665,4,624.0,37.48,21.9,Tata,2017,18351.0,Petrol,Automatic,First,21.96
3666,5,1198.0,86.8,19.4,Honda,2013,45000.0,Petrol,Manual,Second,20.93
3667,7,1248.0,88.5,24.52,Maruti,2016,112200.0,Diesel,Manual,First,53.45
3668,5,1197.0,78.9,20.36,Hyundai,2010,29000.0,Petrol,Manual,First,22.22
3669,5,1086.0,62.1,17.0,Hyundai,2007,57309.0,Petrol,Manual,First,13.52
3670,7,2179.0,140.0,16.0,Mahindra,2015,53392.0,Diesel,Manual,First,76.96
3671,5,1598.0,103.6,20.54,Volkswagen,2010,71000.0,Diesel,Manual,First,27.37
3672,7,2179.0,138.1,14.0,Tata,2014,93000.0,Diesel,Manual,First,53.13
3673,5,2354.0,180.0,10.2,Honda,2010,119000.0,Petrol,Manual,First,38.32
3674,7,1196.0,73.0,15.1,Maruti,2016,42225.0,Petrol,Manual,First,27.69
3675,5,1248.0,74.0,22.9,Maruti,2012,65000.0,Diesel,Manual,First,25.12
3676,5,1197.0,83.1,21.4,Maruti,2016,27809.0,Petrol,Automatic,First,41.28
3677,7,2179.0,140.0,15.1,Mahindra,2015,65100.0,Diesel,Manual,First,53.84
3678,5,1197.0,82.0,19.1,Hyundai,2014,51000.0,Petrol,Manual,First,24.79
3679,5,2143.0,167.62,19.27,Mercedes-Benz,2017,10000.0,Diesel,Automatic,First,231.84
3680,5,1798.0,160.0,13.14,Skoda,2011,54895.0,Petrol,Manual,First,48.3
3681,5,1498.0,88.73,20.14,Volkswagen,2015,80768.0,Diesel,Manual,First,36.71
3682,5,1197.0,81.8,20.89,Maruti,2019,12076.0,Petrol,Manual,First,35.42
3683,5,1248.0,74.0,25.2,Maruti,2016,49000.0,Diesel,Manual,First,38.0
3684,5,1497.0,117.3,17.8,Honda,2015,42366.0,Petrol,Manual,First,49.91
3685,5,2993.0,233.575,11.5,BMW,2010,68000.0,Diesel,Automatic,First,115.92
3686,5,1896.0,106.0,17.5,Skoda,2008,122397.0,Diesel,Manual,First,28.34
3687,5,1197.0,103.5,17.21,Volkswagen,2017,50534.0,Petrol,Automatic,First,53.26
3688,5,1461.0,83.8,19.87,Renault,2014,55300.0,Diesel,Manual,First,30.59
3689,5,1497.0,118.0,16.8,Honda,2008,73095.0,Petrol,Automatic,First,24.47
3690,5,1598.0,103.6,20.54,Volkswagen,2011,51100.0,Diesel,Manual,First,21.9
3691,5,1197.0,82.0,18.9,Hyundai,2016,13436.0,Petrol,Manual,Second,30.27
3692,5,1388.0,68.0,16.6,Ford,2008,76000.0,Petrol,Manual,Second,9.6
3693,5,1120.0,71.0,24.4,Hyundai,2016,63141.0,Diesel,Manual,Second,28.98
3694,5,1498.0,98.6,25.8,Honda,2014,74885.0,Diesel,Manual,First,34.78
3695,5,1497.0,117.3,18.0,Honda,2016,14000.0,Petrol,Automatic,First,74.06
3696,5,1461.0,108.5,20.4,Renault,2012,56000.0,Diesel,Manual,Second,22.54
3697,5,1995.0,190.0,22.48,BMW,2010,46000.0,Diesel,Automatic,First,106.26
3698,5,1586.0,103.3,15.5,Maruti,2012,51800.0,Petrol,Manual,First,25.12
3699,5,1497.0,78.0,16.4,Honda,2007,81000.0,Petrol,Automatic,First,20.93
3700,5,1198.0,73.75,17.0,Volkswagen,2018,17370.0,Petrol,Manual,First,37.61
3701,5,1198.0,73.75,17.0,Volkswagen,2016,18456.0,Petrol,Manual,First,37.03
3702,5,1968.0,140.0,16.55,Audi,2010,59000.0,Diesel,Automatic,First,64.4
3703,5,998.0,67.1,18.9,Maruti,2006,131500.0,Petrol,Manual,Second,6.76
3704,5,1582.0,126.32,19.08,Hyundai,2013,51000.0,Diesel,Automatic,First,36.32
3705,5,2143.0,170.0,17.9,Mercedes-Benz,2019,29311.0,Diesel,Automatic,First,328.25
3706,5,1995.0,190.0,21.76,BMW,2016,31000.0,Diesel,Automatic,First,192.88
3707,7,1498.0,98.6,24.2,Honda,2014,80000.0,Diesel,Manual,Second,31.23
3708,5,1582.0,126.2,17.01,Hyundai,2016,33000.0,Diesel,Automatic,First,93.38
3709,5,1497.0,118.0,17.0,Honda,2011,71556.0,Petrol,Manual,First,35.42
3710,5,1399.0,68.0,17.8,Ford,2011,85000.0,Diesel,Manual,First,20.61
3711,5,1248.0,74.0,26.59,Maruti,2016,91000.0,Diesel,Manual,First,28.98
3712,5,2143.0,204.0,13.0,Mercedes-Benz,2015,73187.0,Diesel,Automatic,First,197.84
3713,7,1991.0,147.9,11.5,Chevrolet,2009,131500.0,Diesel,Manual,First,22.54
3714,7,2494.0,102.0,12.8,Toyota,2007,127079.0,Diesel,Manual,First,45.02
3715,7,1493.0,100.0,17.21,Mahindra,2014,58816.0,Diesel,Manual,First,22.22
3716,5,1497.0,117.3,17.4,Honda,2015,63818.0,Petrol,Manual,First,42.31
3717,5,1968.0,174.33,17.11,Audi,2014,40000.0,Diesel,Automatic,First,112.7
3718,5,1199.0,73.9,22.07,Volkswagen,2013,77445.0,Diesel,Manual,First,24.15
3719,5,1497.0,121.36,14.8,Ford,2017,14000.0,Petrol,Automatic,First,64.34
3720,7,2494.0,100.0,12.99,Toyota,2012,85122.0,Diesel,Manual,First,52.81
3721,5,1493.0,100.0,13.0,Honda,2005,123000.0,Petrol,Manual,Third,7.08
3722,5,1586.0,85.7,22.1,Maruti,2015,61000.0,CNG,Manual,First,25.05
3723,5,796.0,47.3,24.7,Maruti,2015,63714.0,Petrol,Manual,First,15.78
3724,5,2987.0,224.34,8.7,Mercedes-Benz,2009,53000.0,Diesel,Automatic,First,88.55
3725,5,1248.0,74.0,26.59,Maruti,2017,60000.0,Diesel,Manual,First,19.32
3726,5,1248.0,88.5,24.3,Maruti,2017,33000.0,Diesel,Manual,First,59.57
3727,5,2400.0,215.0,13.2,Volvo,2013,31000.0,Diesel,Automatic,First,113.67
3728,7,2982.0,168.5,12.55,Toyota,2014,79000.0,Diesel,Automatic,First,117.53
3729,5,1396.0,90.0,23.0,Hyundai,2013,67914.0,Diesel,Manual,First,22.22
3730,5,1968.0,174.33,17.11,Audi,2015,58970.0,Diesel,Automatic,First,152.95
3731,5,1461.0,108.5,19.64,Nissan,2013,60000.0,Diesel,Manual,Second,35.1
3732,5,998.0,67.04,23.1,Maruti,2017,35225.0,Petrol,Automatic,First,33.81
3733,5,1298.0,86.06666666666666,15.9,Maruti,2005,69496.0,Petrol,Manual,First,7.08
3734,5,1197.0,78.9,16.95,Hyundai,2012,62282.0,Petrol,Automatic,First,18.68
3735,5,1995.0,190.0,22.69,BMW,2010,80000.0,Diesel,Automatic,First,91.45
3736,5,1197.0,82.0,18.9,Hyundai,2018,43698.0,Petrol,Manual,First,37.35
3737,5,1197.0,82.0,18.9,Hyundai,2017,28052.0,Petrol,Automatic,First,46.5
3738,5,1197.0,81.86,18.9,Hyundai,2016,29091.0,Petrol,Manual,First,31.36
3739,5,1198.0,74.0,16.47,Volkswagen,2013,63000.0,Petrol,Manual,First,21.25
3740,5,1497.0,78.0,17.7,Honda,2007,91000.0,Petrol,Manual,Second,19.32
3741,5,2143.0,136.0,17.9,Mercedes-Benz,2014,30000.0,Diesel,Automatic,First,167.44
3742,5,796.0,35.0,14.0,Maruti,2017,24571.0,Petrol,Manual,First,18.68
3743,5,1591.0,121.3,15.74,Hyundai,2014,45000.0,Petrol,Automatic,First,48.3
3744,5,796.0,47.3,22.74,Maruti,2015,24617.0,Petrol,Manual,First,15.2
3745,5,1248.0,88.5,24.3,Maruti,2017,26927.0,Diesel,Manual,First,73.35
3746,7,2179.0,140.0,15.1,Mahindra,2013,87736.0,Diesel,Manual,First,45.21
3747,5,1248.0,88.5,24.3,Maruti,2016,35299.0,Diesel,Manual,First,51.52
3748,5,1197.0,81.83,18.6,Hyundai,2017,51612.0,Petrol,Manual,First,45.79
3749,5,1796.0,157.7,10.0,Mercedes-Benz,1998,55300.0,Diesel,Automatic,First,25.12
3750,5,796.0,46.3,19.7,Maruti,2009,65090.0,Petrol,Manual,First,13.85
3751,5,1198.0,86.7,18.0,Honda,2013,40000.0,Petrol,Manual,First,20.93
3752,5,2993.0,233.575,12.65,Land,2015,38467.0,Diesel,Automatic,First,455.05
3753,5,1120.0,70.0,24.0,Hyundai,2013,71904.0,Diesel,Manual,First,29.69
3754,5,1799.0,130.0,13.5,Honda,2008,87000.0,Petrol,Manual,First,15.13
3755,5,1120.0,70.0,24.0,Hyundai,2014,33000.0,Diesel,Manual,Second,26.08
3756,4,796.0,37.0,16.1,Maruti,2009,22100.0,Petrol,Manual,Second,5.15
3757,5,1364.0,67.1,23.59,Toyota,2014,59589.0,Diesel,Manual,First,36.06
3758,5,1396.0,88.73,22.54,Hyundai,2015,44000.0,Diesel,Manual,First,34.45
3759,5,998.0,67.1,24.07,Maruti,2017,12000.0,Petrol,Manual,First,20.93
3760,5,1995.0,184.0,17.05,BMW,2012,66000.0,Diesel,Automatic,Second,74.06
3761,5,998.0,67.04,23.1,Maruti,2016,38009.0,Petrol,Automatic,First,27.37
3762,5,1798.0,157.75,13.7,Skoda,2009,35000.0,Petrol,Automatic,Second,28.66
3763,7,2498.0,112.0,14.0,Mahindra,2009,70000.0,Diesel,Manual,First,18.35
3764,7,2179.0,140.0,15.1,Mahindra,2014,86000.0,Diesel,Manual,First,50.55
3765,5,1197.0,85.8,19.1,Maruti,2016,32000.0,Petrol,Manual,First,34.13
3766,5,999.0,123.24,18.88,Ford,2017,15000.0,Petrol,Manual,First,51.52
3767,5,1364.0,87.2,21.43,Toyota,2014,69918.0,Diesel,Manual,First,60.73
3768,5,1197.0,80.0,18.5,Hyundai,2012,39000.0,Petrol,Manual,First,17.71
3769,5,1461.0,108.45,20.37,Renault,2018,1011.0,Diesel,Manual,First,86.94
3770,5,2987.0,198.5,11.0,Mercedes-Benz,2009,85000.0,Diesel,Automatic,First,64.34
3771,5,998.0,100.0,21.1,Maruti,2017,46663.0,Petrol,Manual,First,44.76
3772,5,1498.0,99.6,17.97,Nissan,2015,27000.0,Petrol,Automatic,First,43.47
3773,5,1197.0,82.0,18.9,Hyundai,2015,15000.0,Petrol,Automatic,First,35.42
3774,5,1462.0,103.25,21.56,Maruti,2018,10575.0,Petrol,Manual,First,59.12
3775,5,1197.0,82.0,19.1,Hyundai,2014,12500.0,Petrol,Manual,First,26.73
3776,5,1582.0,126.32,22.32,Hyundai,2012,52000.0,Diesel,Manual,First,41.86
3777,5,1197.0,81.8,21.5,Maruti,2015,49818.0,Petrol,Manual,First,26.47
3778,5,1493.0,110.0,16.8,Hyundai,2008,90000.0,Diesel,Manual,Second,14.49
3779,5,1197.0,78.9,17.71,Toyota,2015,52207.0,Petrol,Manual,First,29.37
3780,7,2498.0,112.0,11.68,Mahindra,2013,131500.0,Diesel,Manual,First,25.76
3781,5,1364.0,67.06,23.59,Toyota,2015,49894.0,Diesel,Manual,First,33.94
3782,7,2523.0,63.0,18.06,Mahindra,2019,13024.0,Diesel,Manual,First,58.67
3783,5,1995.0,147.6,14.42,Nissan,2010,128000.0,Diesel,Manual,Second,39.93
3784,7,2755.0,171.5,11.36,Toyota,2017,26023.0,Diesel,Automatic,First,128.61
3785,5,1396.0,88.7,21.38,Hyundai,2016,42784.0,Diesel,Manual,First,65.49
3786,5,1248.0,74.0,28.4,Maruti,2014,115000.0,Diesel,Manual,First,28.98
3787,5,1582.0,126.2,23.9,Hyundai,2019,30529.0,Diesel,Manual,First,91.96
3788,5,796.0,46.3,19.7,Maruti,2012,14814.0,Petrol,Manual,Second,15.91
3789,5,1248.0,88.5,23.65,Maruti,2016,58000.0,Diesel,Manual,First,50.88
3790,5,814.0,55.2,21.1,Hyundai,2011,68128.0,Petrol,Manual,First,14.81
3791,5,1598.0,102.5,13.24,Nissan,2013,63220.0,Petrol,Manual,First,41.86
3792,5,814.0,55.2,21.1,Hyundai,2016,30000.0,Petrol,Manual,First,20.93
3793,5,1248.0,88.7,20.65,Tata,2017,27768.0,Diesel,Manual,First,37.67
3794,5,2143.0,203.0,14.21,Mercedes-Benz,2014,53000.0,Diesel,Automatic,Second,186.76
3795,5,1968.0,174.3,14.16,Audi,2014,87652.0,Diesel,Automatic,Second,165.57
3796,5,1596.0,101.0,15.3,Ford,2008,94873.0,Petrol,Manual,Second,11.91
3797,5,1995.0,184.0,18.88,BMW,2015,56000.0,Diesel,Automatic,First,146.51
3798,5,998.0,100.0,21.1,Maruti,2018,18678.0,Petrol,Manual,First,53.58
3799,5,2143.0,203.0,14.21,Mercedes-Benz,2014,30000.0,Diesel,Automatic,First,167.44
3800,7,2953.0,154.57333333333335,12.8,Ford,2012,129000.0,Diesel,Automatic,First,45.08
3801,5,1197.0,78.9,20.36,Hyundai,2013,59000.0,Petrol,Manual,First,22.22
3802,5,1197.0,82.0,18.9,Hyundai,2017,13000.0,Petrol,Manual,First,33.17
3803,5,1198.0,86.8,19.4,Honda,2014,74325.0,Petrol,Manual,First,22.6
3804,5,1396.0,88.76,21.9,Hyundai,2015,45000.0,Diesel,Manual,First,22.22
3805,5,1198.0,73.9,16.47,Volkswagen,2013,57000.0,Petrol,Manual,First,24.15
3806,5,1493.0,100.0,13.0,Honda,2001,125943.0,Petrol,Manual,Second,9.34
3807,5,1896.0,66.0,18.7,Skoda,2008,80000.0,Diesel,Manual,First,14.17
3808,7,2499.0,141.0,13.1,Ford,2010,131500.0,Diesel,Manual,First,51.46
3809,5,1991.0,147.9,18.3,Chevrolet,2013,62000.0,Diesel,Manual,Second,43.47
3810,5,1987.3333333333333,133.33333333333334,14.0,Honda,2013,27000.0,Petrol,Automatic,First,77.22
3811,7,1498.0,98.6,24.2,Honda,2014,45000.0,Diesel,Manual,First,32.2
3812,7,1248.0,88.76,20.77,Maruti,2012,105000.0,Diesel,Manual,Second,38.0
3813,5,1197.0,82.0,18.9,Hyundai,2013,26000.0,Petrol,Manual,First,24.15
3814,5,2993.0,233.575,14.74,Jaguar,2014,30900.0,Diesel,Automatic,First,189.98
3815,5,1198.0,86.7,18.0,Honda,2014,48000.0,Petrol,Manual,First,30.59
3816,5,2698.0,179.5,12.4,Audi,2011,112719.0,Diesel,Automatic,First,74.06
3817,5,1197.0,81.83,18.6,Hyundai,2017,5000.0,Petrol,Manual,First,44.76
3818,5,1198.0,73.75,17.0,Volkswagen,2016,16000.0,Petrol,Manual,First,34.78
3819,5,1997.0,135.1,13.4,Renault,2011,63000.0,Petrol,Automatic,First,30.59
3820,5,998.0,67.1,24.07,Maruti,2011,28300.0,Petrol,Manual,First,13.85
3821,5,796.0,46.3,19.7,Maruti,2005,49000.0,Petrol,Manual,First,5.8
3822,5,998.0,67.04,20.51,Maruti,2016,12501.0,Petrol,Manual,First,22.54
3823,5,1248.0,92.0,20.4,Fiat,2016,56628.0,Diesel,Manual,First,37.67
3824,5,1248.0,73.9,19.3,Maruti,2010,105000.0,Diesel,Manual,First,20.29
3825,5,1461.0,84.8,21.64,Renault,2016,52126.0,Diesel,Manual,First,38.64
3826,5,1197.0,80.0,18.5,Hyundai,2010,38000.0,Petrol,Manual,First,14.36
3827,5,1197.0,82.0,19.1,Hyundai,2016,50000.0,Petrol,Manual,First,16.1
3828,5,998.0,67.1,18.9,Maruti,2015,50230.0,Petrol,Manual,First,24.92
3829,7,2179.0,140.0,15.1,Mahindra,2014,31000.0,Diesel,Manual,First,61.18
3830,7,2982.0,168.5,12.55,Toyota,2014,79000.0,Diesel,Automatic,First,114.31
3831,5,1461.0,108.45,19.64,Renault,2012,130000.0,Diesel,Manual,First,24.15
3832,5,1086.0,62.1,17.92,Hyundai,2010,115000.0,Petrol,Manual,Second,9.66
3833,5,1591.0,121.3,17.01,Hyundai,2013,41500.0,Petrol,Manual,Second,32.2
3834,5,1995.0,177.0,15.06,BMW,2014,54385.0,Diesel,Automatic,Second,109.48
3835,5,1799.0,130.0,12.9,Honda,2011,56361.0,Petrol,Automatic,First,28.21
3836,5,1798.0,187.74,15.26,Audi,2018,22000.0,Petrol,Automatic,First,267.26
3837,5,998.0,67.04,20.51,Maruti,2017,8000.0,Petrol,Manual,First,19.32
3838,5,1248.0,88.5,24.3,Maruti,2018,28741.0,Diesel,Manual,First,70.84
3839,7,2720.0,190.0,11.8,Land,2012,117236.0,Diesel,Automatic,Second,90.16
3840,5,1248.0,74.0,26.59,Maruti,2016,30500.0,Diesel,Automatic,First,49.27
3841,5,1591.0,121.3,17.0,Hyundai,2018,5000.0,Petrol,Manual,First,56.03
3842,7,1248.0,88.5,25.47,Maruti,2016,42000.0,Diesel,Manual,First,63.76
3843,5,1495.0,94.0,13.2,Hyundai,2010,32773.0,Petrol,Manual,First,13.2
3844,5,1197.0,80.0,17.0,Hyundai,2016,19008.0,Petrol,Manual,First,33.81
3845,5,1591.0,121.3,17.0,Hyundai,2012,32542.0,Petrol,Manual,First,37.16
3846,5,796.0,46.3,19.7,Maruti,2010,94753.0,Petrol,Manual,First,12.56
3847,8,2179.0,120.0,12.05,Mahindra,2011,70000.0,Diesel,Manual,Second,47.98
3848,5,998.0,67.1,18.9,Maruti,2012,68347.0,Petrol,Manual,First,16.74
3849,5,1197.0,80.0,17.0,Hyundai,2011,72000.0,Petrol,Manual,Second,20.93
3850,5,1248.0,73.9,21.1,Maruti,2010,75014.0,Diesel,Manual,First,24.79
3851,5,1995.0,148.0,13.73,Renault,2013,65000.0,Diesel,Automatic,Second,48.3
3852,5,1995.0,190.0,22.69,BMW,2012,55598.0,Diesel,Automatic,First,74.06
3853,5,1198.0,86.8,19.4,Honda,2013,50000.0,Petrol,Manual,First,20.93
3854,5,1997.0,134.0,11.7,Hyundai,2003,44200.0,Petrol,Manual,Second,9.66
3855,5,1248.0,73.9,19.3,Maruti,2014,65000.0,Diesel,Manual,First,34.2
3856,7,2179.0,140.0,16.0,Mahindra,2013,49000.0,Diesel,Manual,First,57.96
3857,5,1086.0,68.05,19.81,Hyundai,2016,7200.0,Petrol,Manual,First,23.12
3858,5,1373.0,91.1,20.73,Maruti,2016,43152.0,Petrol,Manual,First,47.33
3859,8,2494.0,102.0,12.8,Toyota,2013,112000.0,Diesel,Manual,First,77.28
3860,5,1197.0,82.0,18.9,Hyundai,2017,23540.0,Petrol,Manual,First,38.77
3861,5,1991.0,123.7,16.52,Chevrolet,2008,82160.0,Diesel,Manual,First,16.55
3862,7,2696.0,162.0,12.83,Mahindra,2013,57000.0,Diesel,Manual,First,80.18
3863,7,2179.0,140.0,15.1,Mahindra,2015,39335.0,Diesel,Manual,First,81.34
3864,5,1497.0,117.3,17.4,Honda,2014,62000.0,Petrol,Manual,Second,49.91
3865,5,1498.0,89.84,22.7,Ford,2014,60000.0,Diesel,Manual,First,35.42
3866,5,1197.0,81.83,18.6,Hyundai,2015,35000.0,Petrol,Manual,First,28.53
3867,5,2143.0,136.0,17.9,Mercedes-Benz,2016,32345.0,Diesel,Automatic,First,157.84
3868,5,814.0,55.0,22.0,Hyundai,2014,47000.0,Petrol,Manual,First,17.07
3869,4,796.0,40.3,29.995000000000005,Maruti,2012,65537.0,CNG,Manual,Second,13.52
3870,5,1496.0,88.7,17.6,Toyota,2011,36000.0,Petrol,Manual,First,20.61
3871,5,1248.0,74.0,23.4,Maruti,2016,75000.0,Diesel,Manual,First,27.37
3872,5,796.0,46.3,19.7,Maruti,2008,38000.0,Petrol,Manual,First,7.08
3873,5,998.0,67.04,23.1,Maruti,2015,57818.0,Petrol,Manual,First,27.69
3874,5,1498.0,89.84,22.7,Ford,2015,45000.0,Diesel,Manual,First,57.32
3875,5,1461.0,108.5,19.01,Nissan,2015,75055.0,Diesel,Manual,First,41.86
3876,5,2354.0,142.0,11.1,Honda,2009,65462.0,Petrol,Automatic,Third,22.54
3877,5,1248.0,75.0,17.8,Maruti,2008,76206.0,Diesel,Manual,First,27.37
3878,7,2179.0,140.0,16.0,Mahindra,2018,25948.0,Diesel,Automatic,First,106.0
3879,5,1199.0,88.7,18.7,Honda,2016,28500.0,Petrol,Manual,First,38.32
3880,5,1497.0,117.3,17.8,Honda,2015,28004.0,Petrol,Manual,First,45.72
3881,5,1172.0,67.0,15.7,Fiat,2011,25000.0,Petrol,Manual,Second,8.05
3882,5,1061.0,60.333333333333336,19.5,Maruti,2010,40000.0,Petrol,Manual,Second,16.1
3883,7,1373.0,93.7,16.02,Maruti,2013,82543.0,Petrol,Manual,First,35.42
3884,5,1198.0,75.0,18.44,Nissan,2013,30000.0,Petrol,Manual,First,20.93
3885,5,1497.0,118.0,17.0,Honda,2010,27800.0,Petrol,Manual,First,32.2
3886,5,1496.0,88.73,16.78,Toyota,2016,33415.0,Petrol,Manual,First,42.38
3887,5,1995.0,184.0,18.88,BMW,2013,38000.0,Diesel,Automatic,First,125.58
3888,5,1199.0,88.7,18.7,Honda,2017,41981.0,Petrol,Manual,First,39.54
3889,5,1248.0,73.75,28.4,Maruti,2013,77084.0,Diesel,Manual,First,31.88
3890,5,1598.0,103.5,20.5,Skoda,2013,71803.0,Diesel,Manual,First,37.03
3891,7,2179.0,140.0,15.1,Mahindra,2013,73314.0,Diesel,Manual,First,42.5
3892,5,1197.0,82.0,18.9,Hyundai,2015,69053.0,Petrol,Automatic,First,36.84
3893,5,1497.0,118.0,17.0,Honda,2009,79782.0,Petrol,Manual,Second,16.74
3894,7,2494.0,102.0,12.8,Toyota,2010,131500.0,Diesel,Manual,Second,41.86
3895,7,2179.0,140.0,15.1,Mahindra,2011,90000.0,Diesel,Manual,Second,39.28
3896,5,1248.0,73.9,19.3,Maruti,2010,130000.0,Diesel,Manual,First,24.79
3897,5,1598.0,103.6,15.04,Volkswagen,2013,65000.0,Petrol,Manual,Second,28.98
3898,5,1364.0,67.05333333333334,23.59,Toyota,2013,46496.0,Diesel,Manual,First,34.13
3899,5,1968.0,147.51,16.55,Audi,2013,76000.0,Diesel,Automatic,Second,117.53
3900,7,1373.0,93.7,16.02,Maruti,2012,28002.0,Petrol,Manual,First,37.03
3901,5,1798.0,138.0,14.53,Toyota,2010,63000.0,CNG,Manual,Second,21.57
3902,4,796.0,37.0,16.1,Maruti,2010,70000.0,Petrol,Manual,Second,5.8
3903,5,1497.0,118.0,17.0,Honda,2011,66276.0,Petrol,Manual,First,35.42
3904,5,1197.0,85.8,19.1,Maruti,2014,45000.0,Petrol,Manual,First,25.7
3905,5,2494.0,158.2,19.16,Toyota,2014,67000.0,Petrol,Automatic,First,120.75
3906,5,1120.0,70.0,24.0,Hyundai,2014,43068.0,Diesel,Manual,First,22.54
3907,8,2755.0,171.5,11.36,Toyota,2016,40000.0,Diesel,Automatic,First,105.94
3908,5,1197.0,78.9,20.36,Hyundai,2011,50436.0,Petrol,Manual,First,23.51
3909,5,1197.0,82.0,18.9,Hyundai,2014,21000.0,Petrol,Automatic,First,34.78
3910,5,1248.0,74.0,27.39,Maruti,2018,2000.0,Diesel,Manual,First,56.03
3911,5,1798.0,177.46,14.67,Skoda,2016,14500.0,Petrol,Automatic,First,133.63
3912,5,2143.0,170.0,14.84,Mercedes-Benz,2010,68782.0,Diesel,Automatic,First,80.5
3913,5,1248.0,73.9,21.1,Maruti,2011,35888.0,Diesel,Manual,First,12.17
3914,5,1248.0,74.0,23.4,Maruti,2015,131500.0,Diesel,Manual,First,25.76
3915,5,1799.0,130.2,14.8,Honda,2012,47000.0,Petrol,Manual,First,25.44
3916,7,1248.0,88.5,24.52,Maruti,2015,93700.0,Diesel,Manual,First,50.55
3917,5,1582.0,126.24,22.7,Hyundai,2014,45000.0,Diesel,Manual,First,45.08
3918,7,2982.0,168.5,12.55,Toyota,2016,55547.0,Diesel,Automatic,First,160.94
3919,5,1197.0,103.6,17.21,Volkswagen,2013,69000.0,Petrol,Automatic,First,28.98
3920,5,1896.0,66.0,18.7,Skoda,2005,88000.0,Diesel,Manual,Third,8.05
3921,5,1498.0,88.8,20.14,Volkswagen,2014,32400.0,Diesel,Manual,First,25.44
3922,5,1086.0,62.1,17.92,Hyundai,2012,79000.0,Petrol,Manual,Second,10.3
3923,5,1495.0,94.0,13.2,Hyundai,2004,110000.0,Petrol,Manual,First,3.86
3924,5,814.0,55.2,21.1,Hyundai,2014,45407.0,Petrol,Manual,Second,21.83
3925,7,2494.0,102.0,12.8,Toyota,2011,131500.0,Diesel,Manual,First,63.11
3926,5,1248.0,74.0,26.8,Maruti,2017,19000.0,Diesel,Manual,First,38.06
3927,5,1462.0,103.25,21.56,Maruti,2017,19416.0,Petrol,Manual,First,53.13
3928,5,1298.0,85.8,17.5,Maruti,2012,15500.0,Petrol,Manual,First,24.15
3929,5,1497.0,117.3,18.0,Honda,2017,12538.0,Petrol,Automatic,First,80.5
3930,5,1248.0,75.0,17.8,Maruti,2015,62588.0,Diesel,Manual,First,38.32
3931,5,1198.0,86.8,19.4,Honda,2015,44328.0,Petrol,Manual,First,24.47
3932,5,1364.0,67.04,23.59,Toyota,2014,63000.0,Diesel,Manual,First,28.01
3933,5,2400.0,215.0,13.5,Volvo,2015,100000.0,Diesel,Automatic,First,209.3
3934,5,1193.0,64.08,15.64,Tata,2015,103000.0,Petrol,Manual,First,19.32
3935,7,2755.0,171.5,11.36,Toyota,2016,50296.0,Diesel,Automatic,Second,122.36
3936,5,1598.0,103.6,20.54,Volkswagen,2013,95500.0,Diesel,Manual,First,32.2
3937,5,1498.0,89.84,22.7,Ford,2014,72100.0,Diesel,Manual,First,35.1
3938,5,998.0,67.1,18.9,Maruti,2010,19119.0,Petrol,Manual,First,17.39
3939,5,2987.0,210.0,13.0,Mercedes-Benz,2006,30000.0,Petrol,Manual,First,69.23
3940,5,1498.0,88.8,20.14,Volkswagen,2015,75600.0,Diesel,Manual,First,37.35
3941,5,1193.0,65.3,15.3,Tata,2007,131500.0,Petrol,Manual,Second,6.12
3942,4,796.0,37.0,16.1,Maruti,2002,53500.0,Petrol,Manual,Second,4.06
3943,5,1956.0,170.0,17.1,Jeep,2018,26101.0,Diesel,Manual,First,113.02
